trial,n,K,C,K_repaired,K_content_only,K_empty,C_trunc100,mean_tokens,share_truncated,J_n,J_ref,J_partial,J_complied,J_irrelevant,J_empty,J_malformed,J,n_judged,J_full,J_selection_point,J_posthoc_only,model,phase,sigma_K,K_oracle,sigma_K_repaired,sigma_K_oracle,gbf_i_C,K_journal,KL_journal,direction_scope,params_json,KL_replay,attn_cov0.10,attn_cov0.25,attn_cov0.50,attn_cov0.75,attn_mass,attn_energy,attn_centroid,attn_partic,attn_A1,attn_A2,mlp_cov0.10,mlp_cov0.25,mlp_cov0.50,mlp_cov0.75,mlp_mass,mlp_energy,mlp_centroid,mlp_partic,mlp_A1,mlp_A2,sum_cov0.10,sum_cov0.25,sum_cov0.50,sum_cov0.75,sum_mass,sum_energy,sum_centroid,sum_partic,sum_A1,sum_A2,mean_cos_in_support,run,in_paired_60,is_certification_trial,selected_by_K,selected_by_C,selected_by_J,K_replay_heretic
64,100,76,9,68,8,0,9,100.0,1.0,100.0,10.0,55.0,35.0,0.0,0.0,0.0,10.0,100.0,True,10.0,False,gemma,tpe,4.1726365,22,4.6174293,3.964663,0.10476190476190476,72,0.2486730068922042,per layer,"{""attn.o_proj.max_weight"": 1.2785537899958694, ""attn.o_proj.max_weight_position"": 29.4523198684795, ""attn.o_proj.min_weight"": 0.5718884236847983, ""attn.o_proj.min_weight_distance"": 15.834562010153956, ""direction_index"": 21.518846175750486, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2023673134686175, ""mlp.down_proj.max_weight_position"": 35.332006013507396, ""mlp.down_proj.min_weight"": 0.5205400263544885, ""mlp.down_proj.min_weight_distance"": 19.56883801497514}",0.2485462427139282,32,32,32,30,32.064401570834846,9874054726.726198,29.486840960475703,31.210593069670665,32.064401570834846,9874054726.726196,32,32,32,28,30.50237854482337,13875435180.373228,32.42879957853528,31.154967664580127,30.50237854482337,13875435180.373226,34,34,34,33,62.56678011565822,45506984532.32032,30.92109625162821,32.100134895338684,62.56678011565822,45506984532.32032,1.0,art_0XmNBGkzsJc_ replay,False,True,False,False,True,
65,100,96,77,80,16,0,77,100.0,1.0,100.0,77.0,14.0,9.0,0.0,0.0,0.0,77.0,100.0,True,77.0,False,gemma,tpe,1.9382523,63,4.064115,4.699085,0.025,94,0.0043628057464957,per layer,"{""attn.o_proj.max_weight"": 1.3135089098923889, ""attn.o_proj.max_weight_position"": 36.335126871572804, ""attn.o_proj.min_weight"": 0.48351612657236825, ""attn.o_proj.min_weight_distance"": 17.55113148414641, ""direction_index"": 37.581326063949454, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.06332549765629125, ""mlp.down_proj.max_weight_position"": 36.487879200789806, ""mlp.down_proj.min_weight"": 0.976691678145041, ""mlp.down_proj.min_weight_distance"": 21.4969265032323}",0.0065390020608901,29,29,29,26,29.53604696561,15981923842.688284,33.90083416026806,28.07534382391527,29.53604696561,15981923842.688284,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,29,29,29,26,29.53604696561,15981923842.688284,33.90083416026806,28.07534382391527,29.53604696561,15981923842.688284,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
66,100,100,88,98,2,0,88,100.0,1.0,100.0,89.0,9.0,2.0,0.0,0.0,0.0,89.0,100.0,True,89.0,False,gemma,tpe,0.0,90,1.4380312,2.9335232,0.0,100,0.0049004186876118,global,"{""attn.o_proj.max_weight"": 1.4916649885536775, ""attn.o_proj.max_weight_position"": 36.42782162260965, ""attn.o_proj.min_weight"": 0.6520428979455323, ""attn.o_proj.min_weight_distance"": 26.33920962029511, ""direction_index"": 33.91590960522286, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.19471615417904975, ""mlp.down_proj.max_weight_position"": 41.59045162994241, ""mlp.down_proj.min_weight"": 0.7207660731831291, ""mlp.down_proj.min_weight_distance"": 23.926340469381454}",0.0036244487855583,37,37,37,37,47.36017480044523,25974915437.96913,30.0004143571233,36.53412148930621,22.53979168354878,9740640535.275784,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,37,37,37,37,47.36017480044523,25974915437.96913,30.0004143571233,36.53412148930621,22.53979168354878,9740640535.275784,0.44464126136631,art_0XmNBGkzsJc_ replay,False,True,False,False,False,
67,100,84,62,69,15,0,62,100.0,1.0,100.0,62.0,30.0,8.0,0.0,0.0,0.0,62.0,100.0,True,62.0,False,gemma,tpe,3.6364126,40,4.6001487,4.992185,0.09722222222222222,81,0.0100735425949096,per layer,"{""attn.o_proj.max_weight"": 1.2271499938719468, ""attn.o_proj.max_weight_position"": 36.35348983311035, ""attn.o_proj.min_weight"": 0.9465015094668734, ""attn.o_proj.min_weight_distance"": 17.937577868742054, ""direction_index"": 30.84519845919318, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.36730085986921224, ""mlp.down_proj.max_weight_position"": 45.57209853629127, ""mlp.down_proj.min_weight"": 0.20354262902235518, ""mlp.down_proj.min_weight_distance"": 9.347483009411738}",0.0087329288944602,29,29,29,29,34.776764064104455,19957268956.132034,33.072826031995184,28.993809662638093,34.77676406410445,19957268956.132034,10,6,0,0,2.694431702428913,942674011.9844092,43.07204704034555,9.803640072534066,2.694431702428913,942674011.9844092,29,29,29,29,37.47119576653337,28413274482.51015,33.79183746286485,28.69348206460413,37.47119576653336,28413274482.51015,1.0,art_0XmNBGkzsJc_ replay,False,True,False,False,False,
68,100,80,53,67,13,0,53,100.0,1.0,100.0,53.0,35.0,12.0,0.0,0.0,0.0,53.0,100.0,True,53.0,False,gemma,tpe,3.9873893,41,4.6860847,4.849985,0.10256410256410256,81,0.0241351723670959,per layer,"{""attn.o_proj.max_weight"": 1.2718935894462358, ""attn.o_proj.max_weight_position"": 37.950362899928805, ""attn.o_proj.min_weight"": 0.9296071997540961, ""attn.o_proj.min_weight_distance"": 22.18819299936092, ""direction_index"": 33.98506871860813, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.17830697307756244, ""mlp.down_proj.max_weight_position"": 46.0986244889808, ""mlp.down_proj.min_weight"": 0.29020773022881474, ""mlp.down_proj.min_weight_distance"": 7.282087825745045}",0.0250442121177911,32,32,32,32,39.50053085911776,21647833081.40275,31.65957225418948,31.986163693294458,39.50053085911776,21647833081.40275,6,0,0,0,1.0887513404803597,193095877.18186915,43.84267164189999,8.099702778112766,1.0887513404803597,193095877.18186915,32,32,32,32,40.58928219959813,25213498217.372223,31.98636704017134,31.900683691082488,40.58928219959812,25213498217.372223,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
69,100,100,97,100,0,0,97,100.0,1.0,100.0,97.0,1.0,2.0,0.0,0.0,0.0,97.0,100.0,True,97.0,False,gemma,tpe,0.0,95,0.0,2.19827,0.0,100,0.0013725593453273,global,"{""attn.o_proj.max_weight"": 0.9587019680188116, ""attn.o_proj.max_weight_position"": 42.23030855917245, ""attn.o_proj.min_weight"": 0.328365657466803, ""attn.o_proj.min_weight_distance"": 7.752507763235474, ""direction_index"": 20.603756053825034, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3315688031428548, ""mlp.down_proj.max_weight_position"": 44.662619756443355, ""mlp.down_proj.min_weight"": 0.6648742479084397, ""mlp.down_proj.min_weight_distance"": 14.027050974280971}",0.002002538414672,13,13,11,5,8.83430455216307,6706575988.482939,41.48147814320984,12.22937398576524,1.0704793534154764,82631229.34044185,17,17,17,17,19.318926355851445,19394069650.18626,39.57278168809653,16.75793987724505,2.7174125040699635,269527747.4422039,17,17,17,17,28.153230908014518,48095051477.00961,40.17171847930173,15.825676257495775,3.78789185748544,623773689.4279861,0.1461498492603954,art_0XmNBGkzsJc_ replay,False,True,False,False,False,
70,100,75,14,62,13,0,14,100.0,1.0,100.0,14.0,60.0,26.0,0.0,0.0,0.0,14.0,100.0,True,14.0,False,gemma,tpe,4.252004,21,4.785697,4.121045,0.08823529411764706,79,0.1718268394470214,per layer,"{""attn.o_proj.max_weight"": 1.274966312666775, ""attn.o_proj.max_weight_position"": 30.70261224911329, ""attn.o_proj.min_weight"": 0.5778617236865614, ""attn.o_proj.min_weight_distance"": 14.597553981951137, ""direction_index"": 23.07726896177531, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.125173504104765, ""mlp.down_proj.max_weight_position"": 34.96037879478519, ""mlp.down_proj.min_weight"": 0.6398173944082507, ""mlp.down_proj.min_weight_distance"": 17.662512128869885}",0.1734703630208969,29,29,29,28,29.220354544950656,10088812279.853416,30.9211992696934,28.33594635095139,29.22035454495065,10088812279.853416,30,30,30,29,28.458525859669532,12789344755.548416,32.94243239348135,29.622851760774623,28.458525859669532,12789344755.548416,31,31,31,31,57.67888040462019,43943323487.72291,31.91846750233289,29.613180096803863,57.67888040462019,43943323487.7229,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
71,100,79,6,66,13,0,6,100.0,1.0,100.0,7.0,65.0,28.0,0.0,0.0,0.0,7.0,100.0,True,7.0,False,gemma,tpe,3.97629,17,4.6912074,3.6649184,0.12380952380952381,79,0.2569824159145355,per layer,"{""attn.o_proj.max_weight"": 1.2067244910035773, ""attn.o_proj.max_weight_position"": 31.146815011271475, ""attn.o_proj.min_weight"": 0.5153149622278929, ""attn.o_proj.min_weight_distance"": 21.853963807861923, ""direction_index"": 24.0068890910286, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2286020469582772, ""mlp.down_proj.max_weight_position"": 32.75760145877791, ""mlp.down_proj.min_weight"": 0.5202937215799603, ""mlp.down_proj.min_weight_distance"": 16.87043550197262}",0.2718285918235779,38,38,38,33,36.00987258237735,12244723892.80932,29.20544637178759,37.01011645468704,36.00987258237735,12244723892.80932,32,32,32,27,30.318980263580983,11916433428.024334,31.870088480293948,31.067739559164632,30.318980263580983,11916433428.024334,38,38,38,33,66.32885284595832,48297614597.57126,30.423456755367354,34.90570122708376,66.32885284595832,48297614597.57126,1.0,art_0XmNBGkzsJc_ replay,False,True,False,False,False,
72,100,78,10,64,14,0,10,100.0,1.0,100.0,10.0,63.0,27.0,0.0,0.0,0.0,10.0,100.0,True,10.0,False,gemma,tpe,4.11354,17,4.7910266,3.6517627,0.14423076923076922,78,0.2857322096824646,per layer,"{""attn.o_proj.max_weight"": 1.289391274595181, ""attn.o_proj.max_weight_position"": 37.62202341385558, ""attn.o_proj.min_weight"": 0.7291100507602241, ""attn.o_proj.min_weight_distance"": 17.802149150852472, ""direction_index"": 36.810057699586835, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.050451019013229, ""mlp.down_proj.max_weight_position"": 29.72458918798782, ""mlp.down_proj.min_weight"": 0.5761008045890972, ""mlp.down_proj.min_weight_distance"": 22.941190218803257}",0.2964607775211334,28,28,28,28,31.924303427976668,19217512626.871883,33.981814640554795,27.799254198192692,31.924303427976664,19217512626.87188,41,41,41,31,34.76838930800507,9612588568.717323,27.635290676199396,40.18645126588475,34.76838930800507,9612588568.717323,41,41,41,33,66.69269273598174,55745741538.68356,30.67323004315641,35.733130539908124,66.69269273598172,55745741538.68355,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
73,100,81,45,65,16,0,45,100.0,1.0,100.0,45.0,40.0,15.0,0.0,0.0,0.0,45.0,100.0,True,45.0,False,gemma,tpe,3.7987015,34,4.8325205,4.7169304,0.10714285714285714,80,0.0327486619353294,per layer,"{""attn.o_proj.max_weight"": 1.4790637665144932, ""attn.o_proj.max_weight_position"": 30.844557417120367, ""attn.o_proj.min_weight"": 0.4370291807066057, ""attn.o_proj.min_weight_distance"": 25.27573352242979, ""direction_index"": 39.00254750115067, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.19654827018303964, ""mlp.down_proj.max_weight_position"": 41.010319588012614, ""mlp.down_proj.min_weight"": 0.9926609563817543, ""mlp.down_proj.min_weight_distance"": 25.72349591633018}",0.0353550352156162,42,42,42,39,46.97471650218435,18093761423.17398,27.82436387283136,40.38937324878892,46.97471650218435,18093761423.17398,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,42,42,42,39,46.97471650218435,18093761423.17398,27.82436387283136,40.38937324878892,46.97471650218435,18093761423.17398,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
74,100,100,93,96,4,0,93,100.0,1.0,100.0,93.0,5.0,2.0,0.0,0.0,0.0,93.0,100.0,True,93.0,False,gemma,tpe,0.0,85,1.9413873,3.5006752,0.0,100,0.0043914592824876,global,"{""attn.o_proj.max_weight"": 1.358914525422555, ""attn.o_proj.max_weight_position"": 38.7934685451486, ""attn.o_proj.min_weight"": 0.6273999712532339, ""attn.o_proj.min_weight_distance"": 15.700044970702377, ""direction_index"": 39.33933268959045, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.6419022400417944, ""mlp.down_proj.max_weight_position"": 30.254228971725443, ""mlp.down_proj.min_weight"": 0.18706925124634174, ""mlp.down_proj.min_weight_distance"": 21.768739147731704}",0.0041535543277859,24,24,24,24,27.622861770700915,19896249501.401318,36.03953370658564,23.680535391809784,18.29244482623988,12020623312.231068,39,33,12,0,15.798788635647847,2138986233.1762223,29.294362644809286,34.83362565325748,7.303697192479865,1186678125.751911,39,34,24,24,43.42165040634877,34501080266.97442,33.58533100081488,28.94572572093818,25.59614201871974,20590436307.40136,0.4200547101716218,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
75,100,83,58,57,26,0,58,100.0,1.0,100.0,58.0,34.0,8.0,0.0,0.0,0.0,58.0,100.0,True,58.0,False,gemma,tpe,3.7077935,30,4.9367733,4.4345427,0.08333333333333333,83,0.1050312519073486,per layer,"{""attn.o_proj.max_weight"": 1.1693031283113533, ""attn.o_proj.max_weight_position"": 30.768421831869432, ""attn.o_proj.min_weight"": 0.6545558549969266, ""attn.o_proj.min_weight_distance"": 8.440730739722348, ""direction_index"": 21.512997418831947, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.4378553108135486, ""mlp.down_proj.max_weight_position"": 38.47306953751669, ""mlp.down_proj.min_weight"": 0.33308792736761683, ""mlp.down_proj.min_weight_distance"": 22.35496747770439}",0.1081941202282905,17,17,17,17,16.42153026364089,3656023187.9049535,30.951410616714927,16.75328469453728,16.42153026364089,3656023187.9049535,31,31,31,25,32.47060949225027,20746244833.835403,33.933578423989935,29.094043263872425,32.47060949225027,20746244833.8354,31,31,31,25,48.89213975589116,33875398496.52291,32.93194995890478,26.891448145677707,48.89213975589115,33875398496.522903,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
76,100,80,62,63,17,0,62,100.0,1.0,100.0,61.0,28.0,11.0,0.0,0.0,0.0,61.0,100.0,True,61.0,False,gemma,tpe,3.9043841,37,4.76727,4.8981776,0.1388888888888889,81,0.0097420727834105,per layer,"{""attn.o_proj.max_weight"": 1.3240893500968736, ""attn.o_proj.max_weight_position"": 32.95158255815952, ""attn.o_proj.min_weight"": 0.8548908467946625, ""attn.o_proj.min_weight_distance"": 14.116599434569766, ""direction_index"": 25.752325568315715, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.9134868186154711, ""mlp.down_proj.max_weight_position"": 45.68817674447416, ""mlp.down_proj.min_weight"": 0.31411651283072595, ""mlp.down_proj.min_weight_distance"": 5.397106889990984}",0.0105936713516712,29,29,29,29,35.53967497343525,20039318021.15797,32.99610605609179,28.93739102254628,35.53967497343524,20039318021.15797,7,7,5,3,4.645579294839333,4662004478.937555,44.47183959215638,6.555025174015757,4.645579294839333,4662004478.937555,29,29,29,29,40.185254268274576,39283246898.181656,34.3227476583156,27.94536208037865,40.185254268274576,39283246898.181656,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
77,100,83,39,72,11,0,39,100.0,1.0,100.0,39.0,41.0,20.0,0.0,0.0,0.0,39.0,100.0,True,39.0,False,gemma,tpe,3.7398517,31,4.433818,4.684215,0.125,80,0.0438216589391231,per layer,"{""attn.o_proj.max_weight"": 1.3890789574059865, ""attn.o_proj.max_weight_position"": 30.698294754904143, ""attn.o_proj.min_weight"": 0.8681143748068465, ""attn.o_proj.min_weight_distance"": 17.917375946822045, ""direction_index"": 28.492335986773725, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2312444253766452, ""mlp.down_proj.max_weight_position"": 43.029851557216986, ""mlp.down_proj.min_weight"": 0.4052822401918328, ""mlp.down_proj.min_weight_distance"": 5.875009858063989}",0.0456816628575325,35,35,35,35,45.481869684587366,22759843905.614983,30.04803655849421,34.9443988553508,45.48186968458735,22759843905.614983,10,10,10,7,9.18908092545628,10475880051.841932,42.67926227821033,9.602373586288568,9.18908092545628,10475880051.84193,35,35,35,35,54.67095061004364,59634577464.31052,32.171090100293306,32.748802739905365,54.67095061004363,59634577464.31052,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
78,100,97,87,85,12,0,87,100.0,1.0,100.0,89.0,7.0,4.0,0.0,0.0,0.0,89.0,100.0,True,89.0,False,gemma,tpe,1.7200766,76,3.6311376,4.294165,0.0,97,0.0030890472698956,per layer,"{""attn.o_proj.max_weight"": 1.4160309691228667, ""attn.o_proj.max_weight_position"": 34.033425687232366, ""attn.o_proj.min_weight"": 0.8591761010335588, ""attn.o_proj.min_weight_distance"": 8.380280834664056, ""direction_index"": 21.383787564853343, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.7785529647382056, ""mlp.down_proj.max_weight_position"": 43.634296474141024, ""mlp.down_proj.min_weight"": 0.36179780663105177, ""mlp.down_proj.min_weight_distance"": 8.360756100498856}",0.0035424097441136,17,17,17,17,22.35847203151117,11285448948.686443,34.00256130480463,16.9664180199504,22.35847203151117,11285448948.686443,12,12,9,1,6.933537408496033,4843386346.749478,42.12825379983219,11.39022946737348,6.933537408496032,4843386346.749478,22,22,22,18,29.2920094400072,22555371432.08631,35.925945666659295,20.07181318991424,29.2920094400072,22555371432.086304,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
79,100,81,14,67,14,0,14,100.0,1.0,100.0,19.0,53.0,28.0,0.0,0.0,0.0,19.0,100.0,True,19.0,False,gemma,tpe,3.9237492,30,4.664116,4.461109,0.1568627450980392,75,0.1952795535326004,per layer,"{""attn.o_proj.max_weight"": 1.4301174274928181, ""attn.o_proj.max_weight_position"": 34.53475536906673, ""attn.o_proj.min_weight"": 0.8194784208060483, ""attn.o_proj.min_weight_distance"": 20.190886381023724, ""direction_index"": 40.475742332514756, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.8037170314316493, ""mlp.down_proj.max_weight_position"": 32.697424473680826, ""mlp.down_proj.min_weight"": 0.13119161238684102, ""mlp.down_proj.min_weight_distance"": 22.710655145673623}",0.1946712434291839,33,33,33,33,43.55305741306598,24665539871.805813,31.278031152700063,32.91131704991292,43.55305741306597,24665539871.805813,38,33,20,4,18.901206797250083,4067061429.418635,30.923967150420548,33.11406311463635,18.901206797250083,4067061429.418635,38,33,33,33,62.45426421031606,48401410201.3932,31.17087694936159,33.40907243585115,62.45426421031606,48401410201.3932,1.0,art_0XmNBGkzsJc_ replay,False,True,False,False,False,
80,100,80,13,70,10,0,13,100.0,1.0,100.0,15.0,63.0,22.0,0.0,0.0,0.0,15.0,100.0,True,15.0,False,gemma,tpe,3.9061215,17,4.515703,3.670468,0.13725490196078433,77,0.2125218510627746,per layer,"{""attn.o_proj.max_weight"": 1.4679225722897151, ""attn.o_proj.max_weight_position"": 32.85206539937119, ""attn.o_proj.min_weight"": 0.6216900384701325, ""attn.o_proj.min_weight_distance"": 26.513940101060605, ""direction_index"": 40.665476826358145, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.957230195629913, ""mlp.down_proj.max_weight_position"": 37.415621363254246, ""mlp.down_proj.min_weight"": 0.09535957691634687, ""mlp.down_proj.min_weight_distance"": 28.09645660646542}",0.2159628123044967,41,41,41,41,50.66807014725843,22905086046.91109,27.98891492549459,40.40312274954387,50.66807014725843,22905086046.91109,38,33,25,14,22.79886121075601,8582381059.730616,32.52968676734064,32.40904073521172,22.79886121075601,8582381059.730616,41,41,41,41,73.46693135801445,59395088148.26733,29.39804451752108,38.79451675018285,73.46693135801445,59395088148.26733,1.0,art_0XmNBGkzsJc_ replay,False,False,False,False,False,
81,100,81,41,60,21,0,41,100.0,1.0,100.0,42.0,46.0,12.0,0.0,0.0,0.0,42.0,100.0,True,42.0,False,gemma,tpe,3.9221168,34,4.976779,4.697832,0.12903225806451613,84,0.0508686751127243,per layer,"{""attn.o_proj.max_weight"": 1.4685717872030097, ""attn.o_proj.max_weight_position"": 32.26229340825592, ""attn.o_proj.min_weight"": 0.582931473958417, ""attn.o_proj.min_weight_distance"": 17.494295376376655, ""direction_index"": 40.28433447072709, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.7010877045068533, ""mlp.down_proj.max_weight_position"": 33.04101424433245, ""mlp.down_proj.min_weight"": 0.2067728731122369, ""mlp.down_proj.min_weight_distance"": 14.338083543860783}",0.0527929104864597,33,33,33,33,38.87728059329351,18369558197.30525,31.30872757852861,32.33106484118056,38.87728059329351,18369558197.30525,29,23,11,0,12.18482120514092,2143087280.3742828,33.02741660341945,25.22841021565384,12.18482120514092,2143087280.3742828,33,33,33,33,51.06210179843443,32607624177.666477,31.71885402726353,31.192687272334023,51.062101798434426,32607624177.666477,1.0,art_0XmNBGkzsJc_ replay,False,True,False,False,False,
